ret,4,PTR,2,LoadString,,,,,,,,
var,0x0,expr,1,1,1,1,1,WideCharToMultiByte,,,,
ret,var,1,var,var,WriteFile,,,,,,,
0x0,0x0,ret,1,1,1,1,1,WideCharToMultiByte,,,,
1,mem,expr,0x10,MessageBox,,,,,,,,
0x80000002,var,1,1,0x0,0x20019,1,var,0x0,RegCreateKeyEx,,,
0x0,PTR,PTR,8,0x0,1,1,1,1,1,mem,reg,CreateWindowEx
var,var,var,1,var,ReadFile,,,,,,,
ret,var,ret,ret,1,1,0x1,SetWindowPos,,,,,
0x0,0x0,var,1,1,1,MultiByteToWideChar,,,,,,
mem,var,4,1,SetTimer,,,,,,,,
mem,3,0x414,1,1,SendDlgItemMessage,,,,,,,
mem,PTR,1,PTR,0x0,0x2,1,var,0x0,RegCreateKeyEx,,,
mem,3,var,SetDlgItemText,,,,,,,,,
0x0,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
var,var,ret,ret,var,var,RegQueryValueEx,,,,,,
var,0x8,var,1,var,1,MultiByteToWideChar,,,,,,
0x0,0x0,expr,8,var,3,1,1,WideCharToMultiByte,,,,
mem,4,ret,5,PostMessage,,,,,,,,
mem,0x0,mem,mem,expr,expr,0x114,SetWindowPos,,,,,
mem,var,var,0x40034,MessageBox,,,,,,,,
var,4,mem,SetDlgItemText,,,,,,,,,
0x0,PTR,1,var,var,var,RegQueryValueEx,,,,,,
mem,0x0,1,1,1,1,0x77,SetWindowPos,,,,,
ret,3,var,3,LoadString,,,,,,,,
0x8,PTR,PTR,8,0x80000000,8,8,8,1,1,var,1,CreateWindowEx
var,4,mem,SetDlgItemText,,,,,,,,,
0x80000000,var,1,1,0x0,0xf003f,1,var,0x0,RegCreateKeyEx,,,
0x0,0x0,ret,8,var,mem,MultiByteToWideChar,,,,,,
0x1000,1,mem,0x400,var,var,1,FormatMessage,,,,,
mem,2,expr,2,LoadString,,,,,,,,
ret,3,1,1,PostMessage,,,,,,,,
ret,var,1,var,1,WriteFile,,,,,,,
mem,var,1,var,var,ReadFile,,,,,,,
0x7f,0x1,mem,8,mem,8,CompareString,,,,,,
var,ret,var,0x40000040,MessageBox,,,,,,,,
ret,0x1,1,1,1,1,0x11b,SetWindowPos,,,,,
0x0,var,1,var,1,1,RegQueryValueEx,,,,,,
1,4,3,PTR,SetTimer,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x80000002,PTR,0x0,0x20119,var,RegOpenKeyEx,,,,,,,
var,3,mem,1,PostMessage,,,,,,,,
var,var,1,1,0x0,0x2001f,var,var,var,RegCreateKeyEx,,,
0x1000,1,3,0x400,var,3,1,FormatMessage,,,,,
var,var,var,0x1010,MessageBox,,,,,,,,
var,0x70140,1,1,1,1,var,1,DeviceIoControl,,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
mem,0x8,expr,HeapAlloc,,,,,,,,,
1,var,var,mem,MessageBox,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,ret,expr,var,1,WriteFile,,,,,,,
mem,var,2,var,1,WriteFile,,,,,,,
mem,3,PTR,SetDlgItemText,,,,,,,,,
var,3,0x0,CheckDlgButton,,,,,,,,,
mem,4,mem,CheckDlgButton,,,,,,,,,
0x1200,1,ret,0x0,var,3,1,FormatMessage,,,,,
mem,0x0,expr,var,2,2,0x20c,SetWindowPos,,,,,
var,1,2,1,SetTimer,,,,,,,,
var,PTR,0x0,0x9,var,RegOpenKeyEx,,,,,,,
0xfde9,0x0,var,mem,ret,mem,MultiByteToWideChar,,,,,,
var,PTR,1,0x1,expr,1,RegSetValueEx,,,,,,
ret,0x70024,1,1,1,1,var,1,DeviceIoControl,,,,
var,3,mem,CheckDlgButton,,,,,,,,,
0x0,0x0,mem,8,ret,ret,MultiByteToWideChar,,,,,,
0x400,0xe,var,1,GetLocaleInfo,,,,,,,,
ret,0x0,2,HeapAlloc,,,,,,,,,
0x13ff,1,var,0x400,var,1,1,FormatMessage,,,,,
mem,0x0,1,1,1,1,0x43,SetWindowPos,,,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
0x0,0x0,expr,ret,ret,ret,MultiByteToWideChar,,,,,,
PTR,1,0x5,PTR,expr,CoCreateInstance,,,,,,,
0x0,0x0,reg,reg,1,1,1,1,WideCharToMultiByte,,,,
mem,3,mem,mem,SendMessage,,,,,,,,
var,0x45400c,ret,1,ret,1,var,1,DeviceIoControl,,,,
mem,var,var,1,expr,WriteFile,,,,,,,
ret,var,var,0x10010,MessageBox,,,,,,,,
0x0,0x1,mem,8,mem,8,CompareString,,,,,,
ret,0x8,3,HeapAlloc,,,,,,,,,
mem,var,var,0x5,MessageBox,,,,,,,,
mem,3,ret,SetDlgItemText,,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
var,0x0,mem,mem,expr,expr,0x0,SetWindowPos,,,,,
mem,2,var,1,SetTimer,,,,,,,,
0x7f,0x1,PTR,reg,ret,reg,CompareString,,,,,,
mem,1,3,1,SetTimer,,,,,,,,
mem,var,1,1,ret,var,RegQueryValueEx,,,,,,
mem,mem,mem,1,expr,ReadFile,,,,,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
var,0x0,var,var,var,var,0x44,SetWindowPos,,,,,
0x80000002,mem,0x0,0x10,expr,RegOpenKeyEx,,,,,,,
mem,3,0x1,CheckDlgButton,,,,,,,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
0x80000001,PTR,0x0,0x8,var,RegOpenKeyEx,,,,,,,
ret,0x0,1,HeapAlloc,,,,,,,,,
0x0,0x0,var,8,ret,expr,1,1,WideCharToMultiByte,,,,
ret,expr,expr,var,1,ReadFile,,,,,,,
ret,4,PTR,3,LoadString,,,,,,,,
0x80000001,var,1,1,0x0,0x20019,1,var,0x0,RegCreateKeyEx,,,
ret,3,var,3,LoadString,,,,,,,,
mem,PTR,mem,var,1,WriteFile,,,,,,,
PTR,reg,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x0,PTR,var,8,expr,expr,2,expr,mem,3,mem,1,CreateWindowEx
mem,3,var,SetDlgItemText,,,,,,,,,
0x7f,0x1,mem,1,PTR,1,CompareString,,,,,,
mem,mem,1,1,0x0,0x2,1,var,0x0,RegCreateKeyEx,,,
var,0x100,0x3,1,0x3,0x80,1,CreateFile,,,,,
mem,mem,ret,3,LoadString,,,,,,,,
mem,3,1,1,SendMessage,,,,,,,,
var,3,0x143,1,mem,SendDlgItemMessage,,,,,,,
0x80000002,PTR,1,var,var,var,RegQueryValueEx,,,,,,
mem,0x0,mem,mem,expr,expr,0x4015,SetWindowPos,,,,,
0x2800,mem,3,0x0,var,3,1,FormatMessage,,,,,
mem,3,var,var,SendMessage,,,,,,,,
1,ret,mem,0x34,MessageBox,,,,,,,,
0x0,PTR,1,8,0x80000000,8,8,8,1,1,mem,reg,CreateWindowEx
ret,ret,PTR,0x10,MessageBox,,,,,,,,
var,var,1,PTR,0x0,0xf003f,1,var,var,RegCreateKeyEx,,,
var,3,0x14e,1,1,SendDlgItemMessage,,,,,,,
0x400,0x1e,var,2,GetLocaleInfo,,,,,,,,
0x1300,1,ret,0x0,var,3,1,FormatMessage,,,,,
mem,2,1,1,SendMessage,,,,,,,,
mem,0x0,expr,HeapAlloc,,,,,,,,,
PTR,0xc0000000,0x3,1,0x3,0x2000000,1,CreateFile,,,,,
0x80000002,PTR,1,1,0x0,0x2001f,1,reg,var,RegCreateKeyEx,,,
0x1300,1,ret,0x400,PTR,1,1,FormatMessage,,,,,
mem,3,0x400,1,1,SendDlgItemMessage,,,,,,,
ret,3,var,var,PostMessage,,,,,,,,
0x1300,1,var,0x0,var,1,1,FormatMessage,,,,,
mem,1,2,1,SetTimer,,,,,,,,
PTR,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
var,var,2,var,1,WriteFile,,,,,,,
var,PTR,1,0x7,mem,expr,RegSetValueEx,,,,,,
mem,3,var,2,LoadString,,,,,,,,
ret,4,var,var,PostMessage,,,,,,,,
var,var,1,1,0x0,var,var,expr,var,RegCreateKeyEx,,,
ret,4,var,3,LoadString,,,,,,,,
0x400,0xf,expr,2,GetLocaleInfo,,,,,,,,
0xfde9,0x0,var,var,var,1,1,1,WideCharToMultiByte,,,,
0x7f,0x1,mem,8,PTR,8,CompareString,,,,,,
0x4e4,0x0,PTR,expr,ret,ret,MultiByteToWideChar,,,,,,
var,var,1,1,0x0,var,1,expr,0x0,RegCreateKeyEx,,,
0x2000000,PTR,var,8,0x0,var,var,var,1,3,mem,1,CreateWindowEx
0x0,var,1,1,0x0,0x20006,1,var,0x0,RegCreateKeyEx,,,
var,PTR,reg,var,var,var,RegQueryValueEx,,,,,,
0x80000002,PTR,0x0,0x3001b,var,RegOpenKeyEx,,,,,,,
ret,3,var,1,PostMessage,,,,,,,,
mem,var,var,var,expr,ReadFile,,,,,,,
0x0,var,1,var,expr,ret,RegQueryValueEx,,,,,,
ret,reg,2,var,1,WriteFile,,,,,,,
ret,0x8,ret,HeapAlloc,,,,,,,,,
mem,mem,mem,ret,mem,ret,CompareString,,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
0x40000,PTR,PTR,1,var,var,1,1,var,1,7,1,CreateWindowEx
0xfff,1,var,0x0,var,1,var,FormatMessage,,,,,
0x0,0x0,var,8,expr,2,1,1,WideCharToMultiByte,,,,
var,3,0x0,CheckDlgButton,,,,,,,,,
mem,0x0,expr,expr,1,1,0x15,SetWindowPos,,,,,
var,3,var,ret,SendMessage,,,,,,,,
var,4,0x1,CheckDlgButton,,,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
ret,var,2,var,1,ReadFile,,,,,,,
0x0,0x0,var,expr,var,ret,1,1,WideCharToMultiByte,,,,
0x0,mem,PTR,8,0x0,1,1,1,mem,1,mem,1,CreateWindowEx
ret,0x80000000,0x1,1,0x3,0x0,1,CreateFile,,,,,
ret,0x0,0x0,1,0x3,0x2000000,1,CreateFile,,,,,
mem,4,0x402,1,1,SendDlgItemMessage,,,,,,,
mem,PTR,2,var,1,WriteFile,,,,,,,
mem,ret,1,0x10131,MessageBox,,,,,,,,
mem,3,3,1,SetTimer,,,,,,,,
var,0x40000000,0x1,1,0x4,0x80000080,1,CreateFile,,,,,
var,reg,reg,var,1,ReadFile,,,,,,,
var,0x1,0x1,1,0x3,0x80,1,CreateFile,,,,,
mem,2,ret,1,SendMessage,,,,,,,,
ret,0x8,4,HeapAlloc,,,,,,,,,
mem,1,2,1,SetTimer,,,,,,,,
ret,reg,reg,reg,var,var,0x6,SetWindowPos,,,,,
ret,PTR,1,1,1,1,RegQueryValueEx,,,,,,
var,PTR,PTR,0x40,MessageBox,,,,,,,,
mem,2,3,1,SetTimer,,,,,,,,
mem,var,1,1,0x0,0xf003f,1,var,var,RegCreateKeyEx,,,
0x7f,0x1,mem,ret,PTR,ret,CompareString,,,,,,
mem,4,0x1,CheckDlgButton,,,,,,,,,
mem,4,expr,SetDlgItemText,,,,,,,,,
mem,2,expr,2,LoadString,,,,,,,,
0x7f,0x10000001,var,2,var,2,CompareString,,,,,,
var,0x8,var,1,ret,1,MultiByteToWideChar,,,,,,
mem,0x1,var,var,1,1,MultiByteToWideChar,,,,,,
expr,var,0x3,1,0x3,0x0,1,CreateFile,,,,,
var,reg,ret,var,reg,var,RegQueryValueEx,,,,,,
var,4,PTR,SetDlgItemText,,,,,,,,,
var,2,0xf4,expr,1,SendDlgItemMessage,,,,,,,
0x3,0x0,ret,ret,1,ret,MultiByteToWideChar,,,,,,
var,0x80000000,0x7,1,0x3,0x80,1,CreateFile,,,,,
ret,4,1,4,SendMessage,,,,,,,,
0x0,1,1,1,1,var,RegQueryValueEx,,,,,,
0x0,0x0,mem,ret,mem,expr,1,1,WideCharToMultiByte,,,,
mem,0x0,1,1,var,expr,0x6,SetWindowPos,,,,,
reg,var,2,var,1,ReadFile,,,,,,,
var,PTR,1,0x2,var,1,RegSetValueEx,,,,,,
PTR,1,mem,PTR,var,CoCreateInstance,,,,,,,
var,ret,var,var,MessageBox,,,,,,,,
ret,4,var,3,LoadString,,,,,,,,
0x900,ret,var,0x0,var,1,1,FormatMessage,,,,,
var,3,1,var,SendMessage,,,,,,,,
ret,mem,expr,var,1,WriteFile,,,,,,,
0x0,PTR,1,var,PTR,var,RegQueryValueEx,,,,,,
mem,4,var,var,SendMessage,,,,,,,,
0x0,var,1,1,0x0,0x2,1,var,0x0,RegCreateKeyEx,,,
var,4,var,SetDlgItemText,,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x0,PTR,1,0x2,var,2,RegSetValueEx,,,,,,
0x0,0x0,ret,8,mem,mem,1,1,WideCharToMultiByte,,,,
0x2500,var,1,0x0,expr,1,var,FormatMessage,,,,,
mem,3,mem,SetDlgItemText,,,,,,,,,
var,0x6d,var,var,GetLocaleInfo,,,,,,,,
ret,0x390008,var,var,var,mem,var,1,DeviceIoControl,,,,
ret,3,var,var,SendMessage,,,,,,,,
var,PTR,1,0x1,expr,expr,RegSetValueEx,,,,,,
var,var,1,ret,PostMessage,,,,,,,,
ret,1,var,3,LoadString,,,,,,,,
var,1,1,var,ret,var,RegQueryValueEx,,,,,,
mem,3,1,mem,SendMessage,,,,,,,,
1,var,var,3,LoadString,,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
var,3,0x0,CheckDlgButton,,,,,,,,,
mem,0x1,var,var,ret,ret,MultiByteToWideChar,,,,,,
1,var,PTR,0x21,MessageBox,,,,,,,,
mem,mem,mem,mem,mem,mem,var,expr,DeviceIoControl,,,,
mem,2,5,1,SetTimer,,,,,,,,
var,0x0,expr,expr,1,1,0x5,SetWindowPos,,,,,
var,1,0x110004,PTR,var,CoCreateInstance,,,,,,,
0x3a4,0x0,var,1,var,1,MultiByteToWideChar,,,,,,
mem,3,ret,var,PostMessage,,,,,,,,
var,var,0x14a,1,var,SendDlgItemMessage,,,,,,,
mem,3,var,1,PostMessage,,,,,,,,
mem,3,0x172,1,var,SendDlgItemMessage,,,,,,,
var,var,expr,HeapAlloc,,,,,,,,,
ret,0x220400,ret,2,1,1,var,1,DeviceIoControl,,,,
mem,0xffffffff,mem,mem,mem,mem,0x10,SetWindowPos,,,,,
1,var,expr,0x0,MessageBox,,,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
var,PTR,1,0x1,PTR,1,RegSetValueEx,,,,,,
mem,0x8,expr,HeapAlloc,,,,,,,,,
ret,4,PTR,3,LoadString,,,,,,,,
ret,2,var,SetDlgItemText,,,,,,,,,
mem,3,0x146,1,1,SendDlgItemMessage,,,,,,,
0x400,var,1,0x0,var,3,var,FormatMessage,,,,,
var,PTR,1,0x3,ret,1,RegSetValueEx,,,,,,
mem,var,1,var,PostMessage,,,,,,,,
0x0,0x0,var,1,var,1,1,var,WideCharToMultiByte,,,,
mem,4,0x104d,mem,var,SendDlgItemMessage,,,,,,,
var,var,var,0x10010,MessageBox,,,,,,,,
0x80000000,expr,0x0,0x20006,var,RegOpenKeyEx,,,,,,,
var,3,PTR,SetDlgItemText,,,,,,,,,
mem,3,1,1,PostMessage,,,,,,,,
mem,3,mem,1,SendMessage,,,,,,,,
ret,mem,var,var,1,WriteFile,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
0x80000001,var,0x0,0x20019,expr,RegOpenKeyEx,,,,,,,
ret,0x0,2,HeapAlloc,,,,,,,,,
0x2500,var,1,0x0,var,1,var,FormatMessage,,,,,
ret,var,reg,var,GetLocaleInfo,,,,,,,,
var,3,0x0,CheckDlgButton,,,,,,,,,
0x1000,1,var,0x400,var,var,1,FormatMessage,,,,,
var,var,0x0,0x10008,var,RegOpenKeyEx,,,,,,,
0x80000001,PTR,1,1,0x1,0x2001f,1,var,0x0,RegCreateKeyEx,,,
mem,3,mem,1,SendMessage,,,,,,,,
mem,2,var,3,LoadString,,,,,,,,
mem,3,2,1,SetTimer,,,,,,,,
var,0x0,expr,expr,1,1,0x45,SetWindowPos,,,,,
var,4,0x0,CheckDlgButton,,,,,,,,,
mem,expr,1,expr,1,WriteFile,,,,,,,
var,1,1,0x10,MessageBox,,,,,,,,
var,3,0x14a,1,var,SendDlgItemMessage,,,,,,,
mem,4,var,var,SendMessage,,,,,,,,
var,reg,reg,var,var,var,RegQueryValueEx,,,,,,
var,PTR,1,1,expr,var,RegQueryValueEx,,,,,,
var,var,expr,ret,expr,ret,CompareString,,,,,,
var,1,0x4,PTR,expr,CoCreateInstance,,,,,,,
0x0,PTR,1,var,1,1,RegQueryValueEx,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x0,0x0,var,8,expr,expr,1,1,WideCharToMultiByte,,,,
mem,0x1,var,ret,1,1,MultiByteToWideChar,,,,,,
var,var,1,0x3,var,var,RegSetValueEx,,,,,,
0x4,PTR,PTR,8,0x0,1,1,1,mem,1,mem,1,CreateWindowEx
0x80000002,PTR,0x0,0x4,var,RegOpenKeyEx,,,,,,,
0x8,PTR,PTR,8,0x80000000,8,8,8,mem,1,1,1,CreateWindowEx
var,1,ret,var,1,ReadFile,,,,,,,
mem,0x1002,expr,2,GetLocaleInfo,,,,,,,,
PTR,var,0x1,PTR,var,CoCreateInstance,,,,,,,
mem,mem,mem,expr,1,WriteFile,,,,,,,
0x8ff,ret,var,0x0,var,3,var,FormatMessage,,,,,
0x409,0x31003,var,var,var,var,CompareString,,,,,,
mem,mem,mem,8,mem,mem,MultiByteToWideChar,,,,,,
var,0x9c040,var,1,1,1,var,1,DeviceIoControl,,,,
0x0,0x0,expr,1,expr,3,MultiByteToWideChar,,,,,,
mem,3,1,ret,SendMessage,,,,,,,,
0x0,0x0,var,reg,1,1,1,1,WideCharToMultiByte,,,,
mem,0x0,1,1,expr,expr,0x36,SetWindowPos,,,,,
ret,0x8,3,HeapAlloc,,,,,,,,,
0x7f,0x1,PTR,8,mem,2,CompareString,,,,,,
0x0,0x0,var,8,var,2,MultiByteToWideChar,,,,,,
var,4,var,SetDlgItemText,,,,,,,,,
0x1000,1,ret,var,1,var,var,FormatMessage,,,,,
mem,4,0x402,1,1,SendDlgItemMessage,,,,,,,
PTR,0x40000000,0x0,1,0x3,0x0,1,CreateFile,,,,,
0x2800,mem,var,0x400,ret,expr,ret,FormatMessage,,,,,
ret,2,1,expr,SendMessage,,,,,,,,
0x0,reg,1,var,1,var,RegQueryValueEx,,,,,,
mem,mem,2,expr,1,WriteFile,,,,,,,
mem,ret,var,0x10,MessageBox,,,,,,,,
var,var,1,PTR,0x0,0x20106,1,var,var,RegCreateKeyEx,,,
var,var,var,2,GetLocaleInfo,,,,,,,,
0x0,PTR,1,0x3,var,2,RegSetValueEx,,,,,,
ret,0x0,var,var,1,1,0x15,SetWindowPos,,,,,
0x0,var,1,var,reg,var,RegQueryValueEx,,,,,,
var,1,var,var,1,ReadFile,,,,,,,
0x1000,1,var,var,var,3,1,FormatMessage,,,,,
mem,3,1,1,SendMessage,,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
var,0x59,var,1,GetLocaleInfo,,,,,,,,
var,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
mem,3,1,1,PostMessage,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,3,1,1,SetTimer,,,,,,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
var,0x0,0x3,1,0x3,0x2000080,1,CreateFile,,,,,
0x0,0x0,expr,1,ret,ret,1,1,WideCharToMultiByte,,,,
0x80000000,var,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
PTR,1,0x80004,PTR,var,CoCreateInstance,,,,,,,
ret,8,3,1,SetTimer,,,,,,,,
0x409,0x1,var,1,var,1,CompareString,,,,,,
var,var,1,1,0x0,0xf003f,var,var,var,RegCreateKeyEx,,,
mem,0x0,var,var,1,1,0x210,SetWindowPos,,,,,
var,3,0xc5,1,1,SendDlgItemMessage,,,,,,,
var,ret,expr,var,1,ReadFile,,,,,,,
mem,1,2,1,SetTimer,,,,,,,,
var,0x40000000,0x1,1,0x5,0x80000080,1,CreateFile,,,,,
var,var,ret,0x20019,var,RegOpenKeyEx,,,,,,,
ret,0x1,var,1,var,1,CompareString,,,,,,
var,mem,var,var,MessageBox,,,,,,,,
mem,0x1200ac,1,1,1,1,1,PTR,DeviceIoControl,,,,
0x0,var,1,var,mem,var,RegQueryValueEx,,,,,,
mem,var,1,var,1,WriteFile,,,,,,,
var,3,var,CheckDlgButton,,,,,,,,,
ret,PTR,var,6,var,var,var,var,var,1,mem,1,CreateWindowEx
8,0x560000,ret,ret,var,2,var,ret,DeviceIoControl,,,,
var,2,var,var,SendMessage,,,,,,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
mem,PTR,1,0x3,var,1,RegSetValueEx,,,,,,
0x0,0x1,var,1,var,2,MultiByteToWideChar,,,,,,
mem,3,ret,CheckDlgButton,,,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
0x551,0x0,var,1,var,1,1,1,WideCharToMultiByte,,,,
0x80000002,expr,0x0,0x1,var,RegOpenKeyEx,,,,,,,
var,var,1,var,0x0,0xf003f,1,var,var,RegCreateKeyEx,,,
mem,var,var,var,ret,WriteFile,,,,,,,
mem,mem,mem,expr,1,WriteFile,,,,,,,
var,4,0x31,1,1,SendDlgItemMessage,,,,,,,
expr,0x80000000,0x0,1,0x4,0x80,1,CreateFile,,,,,
mem,4,var,3,LoadString,,,,,,,,
mem,var,1,var,1,ReadFile,,,,,,,
var,3,0xe,1,1,SendDlgItemMessage,,,,,,,
var,PTR,1,1,var,var,RegQueryValueEx,,,,,,
ret,3,1,1,PostMessage,,,,,,,,
ret,0x534088,1,1,var,2,var,1,DeviceIoControl,,,,
var,0x0,mem,1,var,1,1,1,WideCharToMultiByte,,,,
1,expr,1,0x2010,MessageBox,,,,,,,,
ret,0x98168,1,1,1,1,var,1,DeviceIoControl,,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
mem,0x900bb,var,2,mem,5,expr,1,DeviceIoControl,,,,
0x80000001,PTR,1,1,0x0,0x20019,1,var,0x0,RegCreateKeyEx,,,
0x0,0x0,mem,8,var,3,MultiByteToWideChar,,,,,,
0x3a4,0x0,var,8,var,var,1,1,WideCharToMultiByte,,,,
ret,var,expr,var,1,ReadFile,,,,,,,
var,0x40000000,0x1,1,0x2,0x8000080,1,CreateFile,,,,,
mem,1,expr,2,LoadString,,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
mem,0x228008,var,2,1,1,var,1,DeviceIoControl,,,,
expr,0xc0000000,0x0,1,0x3,var,1,CreateFile,,,,,
mem,4,0x65c,var,var,SendDlgItemMessage,,,,,,,
ret,0x90064,1,1,var,2,var,1,DeviceIoControl,,,,
var,3,0xd,3,var,SendDlgItemMessage,,,,,,,
mem,2,var,3,LoadString,,,,,,,,
mem,3,var,3,LoadString,,,,,,,,
var,expr,expr,var,1,ReadFile,,,,,,,
0x80000002,var,0x0,0x20006,var,RegOpenKeyEx,,,,,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
0x1000,1,ret,0x0,var,3,1,FormatMessage,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
0x800,mem,1,0x0,var,3,var,FormatMessage,,,,,
expr,0xc0000000,0x1,1,0x4,0x20000080,1,CreateFile,,,,,
mem,3,0x405,1,1,SendDlgItemMessage,,,,,,,
mem,var,1,0x1,var,expr,RegSetValueEx,,,,,,
0x80000002,PTR,0x0,0x1,var,RegOpenKeyEx,,,,,,,
var,3,0x143,1,1,SendDlgItemMessage,,,,,,,
var,0xfffffffe,1,1,1,1,0x13,SetWindowPos,,,,,
0x0,0x0,expr,1,1,1,MultiByteToWideChar,,,,,,
mem,3,1,1,PostMessage,,,,,,,,
var,0x5c,mem,ret,GetLocaleInfo,,,,,,,,
0x0,var,1,0x1,var,1,RegSetValueEx,,,,,,
var,var,var,var,var,var,var,var,WideCharToMultiByte,,,,
0x0,PTR,1,0x1,mem,1,RegSetValueEx,,,,,,
0xfde9,0x0,mem,8,1,1,1,1,WideCharToMultiByte,,,,
var,var,var,3,LoadString,,,,,,,,
ret,PTR,1,var,1,WriteFile,,,,,,,
1,var,var,0x34,MessageBox,,,,,,,,
mem,var,1,1,1,1,0x13,SetWindowPos,,,,,
mem,3,mem,ret,PostMessage,,,,,,,,
mem,4,1,var,SendMessage,,,,,,,,
mem,0x8007283e,var,2,var,expr,var,expr,DeviceIoControl,,,,
mem,mem,ret,1,PostMessage,,,,,,,,
expr,0x1004,var,2,GetLocaleInfo,,,,,,,,
ret,0x0,3,HeapAlloc,,,,,,,,,
0x1900,var,var,mem,var,4,var,FormatMessage,,,,,
var,mem,1,var,1,WriteFile,,,,,,,
mem,4,ret,SetDlgItemText,,,,,,,,,
mem,2,0x1,CheckDlgButton,,,,,,,,,
var,3,0x143,1,1,SendDlgItemMessage,,,,,,,
mem,2,expr,3,LoadString,,,,,,,,
mem,mem,PTR,2,LoadString,,,,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
ret,mem,1,1,PostMessage,,,,,,,,
mem,1,3,1,SetTimer,,,,,,,,
0x80000002,PTR,1,PTR,0x0,0x2000e,1,var,var,RegCreateKeyEx,,,
PTR,1,0x1,PTR,var,CoCreateInstance,,,,,,,
var,4,0x1,CheckDlgButton,,,,,,,,,
mem,4,1,1,PostMessage,,,,,,,,
mem,3,mem,var,SendMessage,,,,,,,,
0x900,1,8,0x0,var,1,1,FormatMessage,,,,,
mem,3,0xcf,1,1,SendDlgItemMessage,,,,,,,
mem,var,mem,0x40,MessageBox,,,,,,,,
0x0,PTR,ret,0x4,var,1,RegSetValueEx,,,,,,
0x80000001,var,1,1,0x0,var,1,var,var,RegCreateKeyEx,,,
mem,var,1,var,1,ReadFile,,,,,,,
0x1000,ret,var,0x400,var,var,1,FormatMessage,,,,,
ret,0x70c00,1,1,var,3,var,1,DeviceIoControl,,,,
1,1,var,var,1,ReadFile,,,,,,,
var,ret,ret,var,var,var,RegQueryValueEx,,,,,,
mem,mem,var,PTR,SetTimer,,,,,,,,
var,2,0xc5,2,1,SendDlgItemMessage,,,,,,,
var,var,1,var,1,WriteFile,,,,,,,
mem,PTR,1,var,1,WriteFile,,,,,,,
var,var,1,1,0x0,0x60019,1,expr,0x0,RegCreateKeyEx,,,
expr,0x12019f,0x1,1,0x3,0x0,1,CreateFile,,,,,
var,3,var,SetDlgItemText,,,,,,,,,
mem,1,2,1,SetTimer,,,,,,,,
mem,PTR,1,expr,1,WriteFile,,,,,,,
var,PTR,1,1,expr,var,RegQueryValueEx,,,,,,
mem,0x0,var,var,1,var,0x210,SetWindowPos,,,,,
mem,var,var,mem,PostMessage,,,,,,,,
var,3,ret,CheckDlgButton,,,,,,,,,
mem,3,0x188,1,1,SendDlgItemMessage,,,,,,,
0xb00,ret,8,var,var,1,1,FormatMessage,,,,,
ret,var,1,1,1,1,RegQueryValueEx,,,,,,
mem,var,1,1,0x0,0x2,1,var,0x0,RegCreateKeyEx,,,
0x80000001,var,0x0,0x2001f,var,RegOpenKeyEx,,,,,,,
ret,0x0,1,HeapAlloc,,,,,,,,,
var,var,1,1,PostMessage,,,,,,,,
mem,0x0,mem,8,ret,ret,1,1,WideCharToMultiByte,,,,
mem,1,expr,2,LoadString,,,,,,,,
0x0,0x1,mem,8,PTR,8,CompareString,,,,,,
mem,3,var,1,PostMessage,,,,,,,,
var,reg,1,1,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
var,0x40000000,0x3,1,0x3,0x2000080,1,CreateFile,,,,,
